Stock Code,Month,avg_close,total_volume
PNBS,2020-01,50.0,886800
TOTO,2020-01,278.7826086956522,3037400
UNIC,2020-01,3730.4347826086955,9500
ARII,2020-02,735.5263157894736,65300
GOOD,2020-02,1318.6842105263158,4785700
DVLA,2020-03,2084.0,288500
HRUM,2020-03,1203.25,32061800
PANI,2020-03,79.25,766800
HKMU,2020-04,91.38095238095238,401264100
AMFG,2020-01,3456.086956521739,796300
FITT,2020-01,77.21739130434783,26628100
KEJU,2020-01,853.695652173913,3344500
CMNP,2020-03,1598.0,310300
AKRA,2020-04,2034.2857142857142,490017600
APLI,2020-04,120.76190476190476,350800
IFII,2020-04,134.8095238095238,853200
SMCB,2020-04,952.1428571428571,3600200
VINS,2020-04,112.0,3131700
DMAS,2020-05,138.86666666666667,1111654900
ESTI,2020-05,50.0,79400
HDTX,2020-05,120.0,0
BRAM,2020-01,8622.826086956522,2400
BUMI,2020-01,64.26086956521739,7925227500
JSMR,2020-01,5070.652173913043,85888500
KRAH,2020-01,1567.1739130434783,4224400
TAXI,2020-01,50.0,135700
TKIM,2020-01,10746.739130434782,14335100
BBTN,2020-02,1814.7368421052631,360369000
GZCO,2020-02,50.0,125900
IGAR,2020-02,296.3157894736842,1060900
SAPX,2020-02,935.0,0
SLIS,2020-02,4750.526315789473,453800
TPMA,2020-02,285.7894736842105,3155900
PGLI,2020-03,322.2,2100
AMAN,2020-03,199.33333333333334,50783100
BELL,2020-04,660.7142857142857,4810900
CSAP,2020-04,353.3333333333333,6710400
GOLL,2020-04,50.0,0
TRAM,2020-04,50.0,0
ADHI,2020-05,508.46666666666664,242735200
RMBA,2020-05,262.93333333333334,521700
SRSN,2020-05,53.4,79067400
TALF,2020-05,272.53333333333336,12400
MERK,2020-01,2733.913043478261,264200
SSIA,2020-01,669.7826086956521,789395500
ADMF,2020-02,10075.0,4825400
AGRO,2020-02,141.52631578947367,42384500
BSDE,2020-02,1103.421052631579,229045800
RDTX,2020-02,5209.210526315789,61200
AISA,2020-03,168.0,0
ARTA,2020-03,423.6,7600
BAPI,2020-03,50.0,502000
BNBR,2020-03,50.0,149100
SCPI,2020-03,29000.0,0
SSIA,2020-03,485.45,185003500
KAYU,2020-04,50.19047619047619,44911200
RODA,2020-04,50.04761904761905,4351100
TOTO,2020-04,208.8095238095238,2028300
VOKS,2020-04,266.0952380952381,366500
BRNA,2020-05,1032.6666666666667,11400
CPRO,2020-05,50.0,30100
SKLT,2020-05,1610.0,0
TFCO,2020-05,390.53333333333336,44100
MLPT,2020-03,364.0,191400
ISAT,2020-01,2648.695652173913,77654400
TLKM,2020-01,3896.086956521739,1610416800
JKSW,2020-02,60.0,0
MPMX,2020-02,621.0526315789474,19184800
HOME,2020-03,50.0,0
LAND,2020-03,435.95,3288800
MNCN,2020-03,1020.25,779585800
PNLF,2020-03,200.25,560655500
ABMM,2020-04,1445.952380952381,8500
CPIN,2020-04,4421.9047619047615,296130900
OMRE,2020-04,338.0,0
TNCA,2020-04,214.0952380952381,65200
POWR,2020-05,596.6666666666666,28240200
ASSA,2020-01,648.2608695652174,163965800
DYAN,2020-01,93.26086956521739,318740700
PNSE,2020-01,385.4782608695652,200
WEGE,2020-01,304.2608695652174,426683200
MASA,2020-02,489.7894736842105,292600
NATO,2020-02,1129.7368421052631,549432400
VOKS,2020-02,302.0,14422300
MLBI,2020-03,12743.75,1041500
UNTR,2020-03,15405.0,110662700
AGRO,2020-04,99.47619047619048,112035300
AGRS,2020-04,130.0952380952381,954800
BFIN,2020-04,313.6190476190476,14497800
BUMI,2020-04,50.0,82829700
CKRA,2020-04,76.0,0
INDX,2020-04,50.714285714285715,437200
KIJA,2020-04,130.71428571428572,81260400
TOBA,2020-04,346.57142857142856,2135300
ARKA,2020-05,1395.3333333333333,100
BOGA,2020-05,1432.6666666666667,647384600
CLPI,2020-05,667.0,214800
FMII,2020-05,680.0,0
INDY,2020-05,707.6666666666666,96585400
LMAS,2020-05,50.0,524700
MGNA,2020-05,50.0,0
SKBM,2020-05,321.2,35000
UNTR,2020-05,15098.333333333334,61899800
AKPI,2020-01,385.6521739130435,100900
MTPS,2020-01,708.1304347826087,1885300
TARA,2020-01,231.1304347826087,38651000
BPFI,2020-02,1299.7368421052631,2403500
ERAA,2020-02,1733.6842105263158,299019100
APLI,2020-03,144.5,67800
LCGP,2020-03,114.0,0
SKBM,2020-03,339.9,8500
SKYB,2020-03,51.0,0
SMKL,2020-03,186.7,2301500
BCIP,2020-04,50.0,524200
GIAA,2020-04,192.23809523809524,503474000
GMTD,2020-04,17278.571428571428,6300
MPMX,2020-04,521.0,25021300
NRCA,2020-04,276.4761904761905,7163900
ENRG,2020-05,50.0,2183000
JAST,2020-05,126.4,131869300
META,2020-05,90.53333333333333,9138700
NOBU,2020-05,778.6666666666666,9300
PGJO,2020-05,88.93333333333334,166000
MLPT,2020-04,355.7142857142857,1145400
ENVY,2020-01,622.5217391304348,398752800
KIJA,2020-01,295.4782608695652,14787700
LINK,2020-01,3787.391304347826,15914000
PADI,2020-01,146.30434782608697,64549700
TRUS,2020-02,312.0,19000
AMRT,2020-03,733.25,13768700
MAPI,2020-03,608.45,498733500
TOBA,2020-03,359.3,613200
KIAS,2020-04,50.0,789600
BCIC,2020-05,450.0,0
ETWA,2020-05,54.13333333333333,4329500
FORU,2020-05,83.13333333333334,1300
SCPI,2020-05,29000.0,0
BBLD,2020-03,434.8,9600
BRMS,2020-05,50.0,14365000
PBRX,2020-05,202.8,18518500
FISH,2020-01,2978.2608695652175,40500
AGRS,2020-02,153.10526315789474,411900
SMDR,2020-02,197.6315789473684,4114600
BAJA,2020-03,52.5,10003600
BTPS,2020-03,3054.0,240531700
SRAJ,2020-03,192.7,542000
GDST,2020-04,55.80952380952381,42529800
NZIA,2020-04,191.23809523809524,643500
FPNI,2020-05,84.0,4169400
IFSH,2020-05,288.8,23100
INAI,2020-05,341.2,40200
TOBA,2020-05,334.1333333333333,146100
BIKA,2020-01,185.56521739130434,320400
JGLE,2020-01,50.0,1800
SIDO,2020-01,1254.1304347826087,74875700
BKSW,2020-02,158.05263157894737,62600
DYAN,2020-02,62.89473684210526,84512500
PALM,2020-02,187.42105263157896,75200
PEHA,2020-02,947.1052631578947,313200
SILO,2020-02,6723.684210526316,4177900
DUTI,2020-03,4990.0,0
INTA,2020-03,403.7,392800
RDTX,2020-03,4400.5,188300
BKDP,2020-04,50.80952380952381,270400
PGAS,2020-04,816.9047619047619,3327674800
PSSI,2020-04,139.47619047619048,1622100
WTON,2020-04,240.76190476190476,430714700
BFIN,2020-05,292.93333333333334,35016800
KPIG,2020-05,113.4,14716600
ADHI,2020-01,1135.4347826086957,131541500
KLBF,2020-01,1584.7826086956522,399527800
PSGO,2020-01,175.82608695652175,13540500
ASRI,2020-02,174.94736842105263,139370100
DPNS,2020-02,252.21052631578948,900
MLPL,2020-02,63.05263157894737,92906300
SCPI,2020-02,29000.0,0
HOTL,2020-03,99.55,304217200
MDKA,2020-03,1119.5,2854943200
TIRA,2020-03,268.7,114300
BRNA,2020-04,1000.0,400
CANI,2020-04,206.0,100
PEGE,2020-04,172.23809523809524,286200
ADMG,2020-05,90.33333333333333,100952900
GIAA,2020-05,225.53333333333333,1330114000
BTON,2020-01,199.30434782608697,756300
CTBN,2020-01,3150.0,0
SRTG,2020-01,3690.8695652173915,446400
ASBI,2020-02,263.36842105263156,30700
LPGI,2020-02,3640.0,200
WICO,2020-02,479.7894736842105,3700
COWL,2020-03,50.0,100900
MAGP,2020-04,50.0,14500
TIFA,2020-04,190.76190476190476,130300
IMPC,2020-05,1089.0,9289300
LPPS,2020-05,72.26666666666667,1002200
SCCO,2020-05,9220.0,3600
TIRA,2020-05,278.53333333333336,68500
PEHA,2020-01,1022.1739130434783,414400
PLAS,2020-01,50.0,0
BCIP,2020-02,50.0,593800
PSSI,2020-02,164.94736842105263,2655600
SMRU,2020-03,50.0,0
FASW,2020-04,6882.142857142857,10700
VRNA,2020-04,134.95238095238096,11800
DGIK,2020-05,50.0,56600
VOKS,2020-05,253.6,985600
BAPI,2020-01,50.0,4570100
BFIN,2020-01,560.6521739130435,2602200
BORN,2020-01,50.0,0
COWL,2020-01,50.0,69776900
INDO,2020-02,120.36842105263158,50923600
INDY,2020-02,850.2631578947369,93711900
STTP,2020-02,7011.578947368421,40800
TIFA,2020-02,214.42105263157896,569700
ZINC,2020-02,351.2631578947368,902891100
ADRO,2020-03,918.0,1480029900
ARTI,2020-03,50.0,0
BCAP,2020-03,155.3,4680900
SMSM,2020-03,1226.75,68487800
BOSS,2020-04,81.0,701533400
LPPF,2020-04,1308.5714285714287,534399600
MINA,2020-04,50.0,3327100
TRIO,2020-05,426.0,0
FITT,2020-03,56.95,2207700
AGAR,2020-01,384.17391304347825,3268200
ARGO,2020-01,825.0,0
BRIS,2020-01,318.5217391304348,171714300
RDTX,2020-01,5150.0,482900
SKLT,2020-01,1610.0,0
ADES,2020-02,907.3684210526316,485200
DART,2020-02,271.1578947368421,27000
HADE,2020-02,50.0,3100
KBLV,2020-02,282.10526315789474,3700
TURI,2020-02,1102.3684210526317,28813400
WAPO,2020-02,83.6842105263158,1079800
BACA,2020-03,420.8,299100
CANI,2020-03,183.0,4200
DOID,2020-03,120.0,169085700
HRME,2020-03,856.5,766034800
SSTM,2020-03,482.0,21000
TEBE,2020-03,1699.0,4716800
AMAG,2020-04,288.95238095238096,104400
BINA,2020-04,971.4285714285714,14870700
KIOS,2020-04,185.47619047619048,52800
POOL,2020-04,50.0,5931500
CASH,2020-05,440.1333333333333,94736900
JSMR,2020-05,3629.3333333333335,535248800
PTPW,2020-05,803.3333333333334,47349600
UCID,2020-05,1586.0,22723100
BAJA,2020-01,68.78260869565217,124288700
ERTX,2020-01,137.1304347826087,345600
IMAS,2020-01,1085.4347826086957,21440600
PBRX,2020-01,390.5652173913044,47184500
STAR,2020-01,156.7826086956522,106472900
NOBU,2020-02,915.0,100
TMPO,2020-02,156.26315789473685,47700
DIGI,2020-03,1694.75,43400
DILD,2020-03,225.15,35923400
ECII,2020-03,757.0,445300
HDTX,2020-03,120.0,0
IIKP,2020-03,50.0,0
INCI,2020-03,366.8,241300
YELO,2020-03,50.15,11979500
ASBI,2020-04,253.52380952380952,31700
BBHI,2020-04,76.76190476190476,5602500
BPFI,2020-04,1183.095238095238,152800
FMII,2020-04,680.0,0
BNLI,2020-05,1254.0,342451900
LTLS,2020-05,405.73333333333335,4409600
MDLN,2020-05,58.2,2191590400
SQMI,2020-05,192.73333333333332,29952100
TAXI,2020-05,50.0,2600
ZINC,2020-05,140.4,2160593000
BUKK,2020-01,1425.0,52100
KAYU,2020-01,77.08695652173913,733612000
SONA,2020-01,5590.217391304348,1900
BRAM,2020-02,5465.263157894737,20500
BVIC,2020-02,63.73684210526316,14243400
CMPP,2020-02,184.0,0
DIVA,2020-02,2363.684210526316,1011800
PGAS,2020-02,1504.4736842105262,1350632700
OPMS,2020-03,78.65,101729700
PALM,2020-03,183.65,112300
PBID,2020-03,846.25,2824600
PEHA,2020-03,840.5,2527900
ROTI,2020-03,1203.25,239132300
SUGI,2020-03,50.0,0
ASGR,2020-04,807.3809523809524,2039300
BTEL,2020-04,50.0,0
IRRA,2020-04,540.2380952380952,158113600
MCAS,2020-04,982.6190476190476,2446500
SKRN,2020-04,432.85714285714283,7485600
SIDO,2020-05,1240.6666666666667,48282300
TCID,2020-05,8078.333333333333,460700
GLOB,2020-01,403.2173913043478,365800
INCI,2020-01,419.2173913043478,160900
PPRO,2020-01,61.52173913043478,2349684400
RIGS,2020-02,280.7368421052632,31676200
ITMA,2020-03,251.8,221198700
DMND,2020-04,953.0952380952381,260500
IMPC,2020-04,1070.952380952381,12009600
KRAS,2020-04,167.28571428571428,87053200
SILO,2020-05,5415.333333333333,1060900
UNIC,2020-05,3114.0,18100
MAMIP,2020-02,600.0,0
SCMA,2020-02,1303.157894736842,414496700
SHIP,2020-02,736.578947368421,11686200
TUGU,2020-02,3443.157894736842,74600
KPAL,2020-03,112.65,12487900
NELY,2020-03,139.75,51300
IMJS,2020-05,133.33333333333334,19171700
MKPI,2020-05,15850.0,0
SSIA,2020-05,291.2,303853700
APOL,2020-01,50.0,0
DNET,2020-01,3094.3478260869565,119700
NATO,2020-01,1114.1304347826087,953189600
SPMA,2020-01,315.5652173913044,1282200
CKRA,2020-02,76.0,0
HOTL,2020-02,98.6842105263158,593449200
MIKA,2020-02,2553.684210526316,112467000
NIRO,2020-02,145.94736842105263,164669500
RANC,2020-02,294.42105263157896,3166200
BCIP,2020-03,50.0,89500
BJTM,2020-03,502.0,201664400
BRIS,2020-03,194.0,418871500
GOOD,2020-04,1196.904761904762,1400300
INDS,2020-04,1725.952380952381,118000
NATO,2020-04,916.1904761904761,907110300
BKSL,2020-05,50.0,4799200
PTSP,2020-05,3772.6666666666665,271000
JAYA,2020-04,55.285714285714285,12654100
CANI,2020-01,162.17391304347825,23900
MARI,2020-01,191.0,16655700
PAMG,2020-01,109.1304347826087,1093143800
DVLA,2020-02,2190.5263157894738,1141900
HEAL,2020-02,3285.2631578947367,2304800
MICE,2020-02,347.05263157894734,307800
PICO,2020-02,828.1578947368421,17990200
DSSA,2020-03,18625.0,1000
IMAS,2020-03,508.4,30632900
UNIT,2020-03,171.7,85700
KOIN,2020-04,110.61904761904762,58100
DPUM,2020-05,89.93333333333334,73600
KEEN,2020-05,290.6666666666667,28854700
SIMA,2020-05,50.0,0
TOTL,2020-05,270.6666666666667,34614900
TRIL,2020-05,50.0,0
WAPO,2020-05,68.8,2400
INTD,2020-01,235.56521739130434,1262400
LCGP,2020-01,114.0,0
ARTO,2020-02,3471.0526315789475,208500
BATA,2020-02,612.8947368421053,303900
DGIK,2020-02,50.0,21000
AUTO,2020-03,864.0,19727100
KARW,2020-03,50.0,254200
SOSS,2020-04,405.3333333333333,284900
DEFI,2020-05,1827.0,44200
HDIT,2020-05,510.26666666666665,52200
INDX,2020-05,50.0,22000
MTLA,2020-05,383.73333333333335,106900
RIGS,2020-05,200.8,278000
BRPT,2020-01,1315.2173913043478,1391403600
TUGU,2020-01,3435.217391304348,156500
IATA,2020-02,50.0,292800
JTPE,2020-02,980.2631578947369,6008600
LCGP,2020-02,114.0,0
WEGE,2020-02,271.57894736842104,248915800
CTRA,2020-03,662.75,865190500
HEXA,2020-03,2503.0,5373600
SDPC,2020-03,79.5,3535100
DVLA,2020-04,2153.3333333333335,193400
SAPX,2020-04,1131.4285714285713,1300
SMAR,2020-04,2786.6666666666665,85300
BHAT,2020-05,351.73333333333335,1552208200
BEEF,2020-01,396.3478260869565,87989700
IKAI,2020-02,50.05263157894737,28978800
MTSM,2020-02,175.05263157894737,62400
WEHA,2020-02,143.6315789473684,39098600
BJBR,2020-03,810.0,162992600
POLI,2020-03,965.25,28400
TCID,2020-03,9493.75,11400
AKKU,2020-04,50.0,3000
APEX,2020-04,134.76190476190476,737400
ARTA,2020-04,379.6190476190476,7500
COCO,2020-05,819.0,14600
MTSM,2020-01,211.6086956521739,260400
ACES,2020-02,1576.842105263158,299603100
BTEK,2020-02,50.0,183200
EKAD,2020-02,1039.2105263157894,2980900
GWSA,2020-03,104.6,1947500
KKGI,2020-03,174.95,2795100
DYAN,2020-04,50.095238095238095,10986900
LAPD,2020-04,50.0,100
RIGS,2020-04,213.71428571428572,376700
SAMF,2020-04,361.42857142857144,16937900
SCPI,2020-04,29000.0,0
SIDO,2020-04,1206.4285714285713,142690500
SIMP,2020-04,226.38095238095238,80796700
SMBR,2020-04,271.42857142857144,466191900
BTPS,2020-05,2358.6666666666665,540126300
MAMI,2020-05,50.0,45500
MLPL,2020-05,50.53333333333333,41921600
BPTR,2020-01,91.34782608695652,1124400
BTEK,2020-01,50.0,78400
EMTK,2020-01,5515.217391304348,41800
MCOR,2020-01,129.34782608695653,27320100
WSBP,2020-01,295.5652173913044,595768400
PURA,2020-01,208.66666666666666,386563700
NZIA,2020-02,466.8421052631579,91400
SATU,2020-02,54.68421052631579,5757500
ESIP,2020-03,156.3,35977400
LCKM,2020-03,328.8,399000
TLKM,2020-03,3190.5,2942182100
EPMT,2020-04,1939.2857142857142,108200
GTBO,2020-04,79.14285714285714,975000
IMJS,2020-04,157.0,5272100
SFAN,2020-04,735.2380952380952,135900
CMNP,2020-05,1396.6666666666667,117900
HMSP,2020-05,1779.3333333333333,779689500
GTBO,2020-01,144.6086956521739,828800
LMSH,2020-01,438.3478260869565,32100
LPGI,2020-01,3521.7391304347825,16000
MKPI,2020-01,16200.0,5900
PSKT,2020-01,50.0,1800
BBHI,2020-02,106.47368421052632,327300
MYRX,2020-02,50.0,0
BBCA,2020-03,27392.5,737555700
PNIN,2020-03,763.5,7465800
PTPW,2020-03,694.75,343500
TOTL,2020-03,322.9,25061400
ADES,2020-04,734.7619047619048,1091700
DIVA,2020-04,855.2380952380952,5524300
JECC,2020-04,6997.619047619048,200
MFIN,2020-04,1136.4285714285713,99000
PRDA,2020-04,3304.285714285714,2739500
VIVA,2020-04,50.0,211600
JKSW,2020-05,60.0,0
URBN,2020-05,1683.6666666666667,1127300
CAMP,2020-01,357.2173913043478,18000500
DPNS,2020-01,278.3478260869565,700
IPOL,2020-02,72.89473684210526,6021000
TEBE,2020-02,1786.0526315789473,5675000
AKRA,2020-03,1975.75,233722500
ASBI,2020-03,252.8,11600
CPRI,2020-03,50.0,386300
APIC,2020-04,741.1904761904761,251693200
PTPP,2020-04,665.2380952380952,1388302000
SCBD,2020-04,2700.0,0
BBRM,2020-05,50.0,319800
DIVA,2020-05,764.0,31211300
IFII,2020-05,135.66666666666666,1629500
MTFN,2020-05,50.0,200
WIKA,2020-05,968.6666666666666,614261900
BCAP,2020-01,139.17391304347825,39394800
DSNG,2020-01,459.5652173913044,35952400
KICI,2020-01,219.91304347826087,127000
POWR,2020-01,957.6086956521739,32037200
PGJO,2020-01,100.5,39150000
GSMF,2020-02,117.0,1700
HITS,2020-02,579.7368421052631,569300
INCO,2020-02,3064.2105263157896,136953100
PNBS,2020-02,50.0,359300
PWON,2020-02,550.2631578947369,676497100
SCCO,2020-02,9126.315789473685,56400
INAI,2020-03,370.1,133600
MPMX,2020-03,535.75,53743400
BAPA,2020-04,50.0,12164600
AGII,2020-05,406.0,11611400
HDFA,2020-05,160.0,200
INTD,2020-05,237.06666666666666,51800
KJEN,2020-05,1254.3333333333333,200
SMBR,2020-05,290.4,88183700
HELI,2020-01,184.95652173913044,2323900
INDO,2020-01,178.66666666666666,180886000
FOOD,2020-02,90.42105263157895,6053200
TMAS,2020-02,85.84210526315789,46627800
ALTO,2020-03,398.3,94855300
BNBA,2020-03,283.9,1924500
DADA,2020-03,257.6,322161200
GSMF,2020-03,122.45,20800
VOKS,2020-03,271.1,487700
GMFI,2020-04,75.19047619047619,122403200
MMLP,2020-04,142.0952380952381,12178900
MSKY,2020-04,1178.8095238095239,196700
GREN,2020-05,328.0,0
KIOS,2020-05,189.0,18200
LION,2020-05,228.8,1408500
MYOH,2020-05,992.0,2204600
RONY,2020-05,200.13333333333333,2707600
SMRU,2020-05,50.0,0
KARW,2020-01,61.65217391304348,73497200
TFAS,2020-01,161.2173913043478,4705100
KKGI,2020-02,208.68421052631578,2989600
SRAJ,2020-02,231.26315789473685,680800
ITIC,2020-03,2679.75,165740400
SDRA,2020-03,786.5,13600
BPTR,2020-04,83.0952380952381,1555400
OPMS,2020-04,91.76190476190476,21222700
SMMA,2020-04,12657.142857142857,300
TAXI,2020-04,50.0,6100
BBSS,2020-04,173.08333333333334,184575800
JAYA,2020-03,64.3,7761000
BNLI,2020-01,1239.5652173913043,254690000
COCO,2020-01,868.2608695652174,1424100
KONI,2020-01,653.4782608695652,42400
WEHA,2020-01,149.7826086956522,47966200
BOLT,2020-02,817.6315789473684,2551200
CMNP,2020-02,1837.8947368421052,456800
GOLL,2020-02,50.0,0
ITMA,2020-02,379.4736842105263,4746300
JECC,2020-02,5746.0526315789475,72400
OMRE,2020-02,770.5263157894736,1200
BUKK,2020-04,1071.1904761904761,743400
INCO,2020-04,2368.5714285714284,276879800
IPOL,2020-04,60.42857142857143,2767100
ITIC,2020-04,3616.6666666666665,43680900
PURE,2020-04,102.47619047619048,202732400
BJTM,2020-05,491.3333333333333,126309400
MPMX,2020-05,561.6666666666666,90865400
SUGI,2020-05,50.0,0
ADMG,2020-01,180.95652173913044,12711500
BNII,2020-01,205.17391304347825,11060000
GAMA,2020-01,50.21739130434783,76536600
LPKR,2020-01,233.82608695652175,1402247300
POOL,2020-01,156.0,0
SMDR,2020-01,239.30434782608697,3579500
BIRD,2020-02,2373.684210526316,21952700
INDF,2020-02,7238.1578947368425,153584800
JAST,2020-02,1464.7368421052631,112801400
SIPD,2020-02,950.0,180100
SURE,2020-02,2986.315789473684,178200
TOWR,2020-02,865.2631578947369,1546639300
CLPI,2020-03,574.85,1846700
GREN,2020-03,328.0,0
TRUK,2020-03,75.0,12377600
CSRA,2020-04,303.9047619047619,64871700
MDKI,2020-04,162.52380952380952,5119400
NELY,2020-04,127.04761904761905,81800
SCMA,2020-04,814.2857142857143,709252000
SSIA,2020-04,339.5238095238095,656499000
TCPI,2020-04,4665.0,210361700
NICK,2020-05,330.26666666666665,3500
PSAB,2020-05,190.53333333333333,297844900
ELTY,2020-01,50.0,658200
HDIT,2020-01,630.6521739130435,256900
LPPS,2020-01,79.82608695652173,339600
VOKS,2020-01,295.30434782608694,20290100
DNAR,2020-02,205.6315789473684,15700
IIKP,2020-02,50.0,0
TKIM,2020-02,7667.105263157895,39233300
BNII,2020-03,146.1,14979700
DUCK,2020-03,708.5,13663400
HOKI,2020-03,767.25,354372500
REAL,2020-03,62.9,1890905500
TELE,2020-03,109.3,1782914700
WOMF,2020-03,240.9,6971200
IKAI,2020-04,50.0,61100
SRIL,2020-04,158.28571428571428,552612400
SURE,2020-04,2846.190476190476,9500
SWAT,2020-04,94.57142857142857,5402600
ENVY,2020-05,103.66666666666667,907943000
ICON,2020-05,55.06666666666667,135400
MYTX,2020-02,52.421052631578945,2664000
SKLT,2020-02,1610.0,100
MKNT,2020-03,50.0,2528200
BEKS,2020-04,50.0,9993300
POLY,2020-04,50.0,911400
YPAS,2020-04,228.66666666666666,18900
BSIM,2020-05,479.2,67400
INPS,2020-05,3529.3333333333335,11428600
ARTI,2020-01,50.0,62800
EXCL,2020-01,3210.0,154545500
PSSI,2020-01,173.52173913043478,8142500
SIMA,2020-01,50.0,6560600
SMKL,2020-01,223.7391304347826,10537700
SRIL,2020-01,254.34782608695653,329031700
AMOR,2020-02,2371.0526315789475,8224700
BBRI,2020-02,4469.473684210527,2398670300
CPRO,2020-02,50.0,63700
TOPS,2020-02,84.57894736842105,360357900
TSPC,2020-02,1337.3684210526317,1467700
CITY,2020-03,51.65,663600
CLEO,2020-03,376.4,119846100
IKAN,2020-03,162.85,76135600
MAIN,2020-03,558.2,105492000
OKAS,2020-03,88.25,3875000
TOTO,2020-03,210.7,2561900
CARE,2020-03,191.08333333333334,555200100
CFIN,2020-04,182.23809523809524,4214900
CLPI,2020-04,619.3809523809524,683900
JMAS,2020-04,288.6666666666667,281300
ZINC,2020-04,169.28571428571428,1460696600
ADES,2020-05,838.0,764100
BKDP,2020-01,57.95652173913044,545700
BPII,2020-01,10000.0,3700
INCF,2020-01,50.0,44348100
PTPP,2020-01,1579.7826086956522,429032900
RUIS,2020-01,231.56521739130434,331800
SMCB,2020-01,1051.304347826087,888600
ENRG,2020-02,50.0,79901900
GREN,2020-02,328.0,0
TCID,2020-02,9800.0,600
TELE,2020-02,173.52631578947367,1833229800
BLUE,2020-03,489.1,2233400
JTPE,2020-03,911.5,3787100
KBLM,2020-03,246.2,1351600
MDRN,2020-03,50.0,500
PSKT,2020-03,50.0,0
AISA,2020-04,168.0,0
TPMA,2020-04,290.3809523809524,130300
ABMM,2020-05,1510.6666666666667,800
BATA,2020-05,589.0,86100
MEGA,2020-05,6280.0,165200
SOSS,2020-05,414.6666666666667,1131600
ARKA,2020-02,1932.1052631578948,12203500
MPPA,2020-02,110.57894736842105,26922800
POWR,2020-02,802.3684210526316,44081600
SRSN,2020-02,60.26315789473684,39080900
LPLI,2020-03,73.0,1128700
AHAP,2020-04,50.23809523809524,824800
MRAT,2020-04,129.0952380952381,5499900
ALTO,2020-05,393.8666666666667,3400
DART,2020-05,278.4,40200
EXCL,2020-05,2438.6666666666665,341160100
GEMA,2020-05,350.6666666666667,135200
